index,source_id,source_path,file_type,document_char_count,document_word_count,chunk_count,avg_chunk_words,max_chunk_words,min_chunk_words,status
607,1rxT9WA8G3RgmM5rS6fRaQEEMKNEauqQ7-vsT4FDfK6Q,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/13 Meeting Doc,txt,1242,196,1,196.0,196,196,ok
608,1YFjFKUUSkknUyEhWgXNCgpFCbGTxmpPDzgl6q4JHvZ8,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Ignition Test Outline & Procedures-Phase 2,txt,5037,800,1,804.0,804,804,ok
609,1pr2lk3Qp0BKXh6ky1XtB5p_eW4QwdxhAIHqLJHBC9S4,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Phase 1 Ignition Testing Document,txt,3285,524,1,524.0,524,524,ok
610,1jc4Se8VwCbiW4CA4oY9mGkMWaTrium3By3wNpKsIP4U,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Ignition Test Outline & Procedures,txt,4818,767,1,767.0,767,767,ok
611,19wzjbglrM4aqEhCqSLgOF08zJkkGPq2rDgSSUmkxfPE,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Solid Motor A-3 Ignition Trade Study,txt,2198,389,1,389.0,389,389,ok
612,1VnkORM7f6-0EOhwMsUIdFDGy_B8UPYViqi-EIXx3g3M,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Ignitor Sprint Feb 26th,txt,723,83,1,83.0,83,83,ok
613,19qpOqezrQdSCZXbkuM5eSekkxRyKaWOjKZqK8ECAmDs,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Engine Task?? - Chamber Pressure Mdot,txt,647,125,1,125.0,125,125,ok
614,1ZpB2-FutixKpXwfOnFp2h2Zf9nrykjTIZc_NHfN4WqI,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/FEA/FEA - Onboarding,txt,9062,1475,3,592.33,743,500,ok
615,1Z8ALbckNt7jAiaoxPHeH6zIhi3KpRaoS66XZPj25d38,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/FEA/Annular Plate/Ansys Annular Plate,txt,483,86,1,86.0,86,86,ok
616,1HMyROm_zxOd3kI2983kIzyLJ03oS-UwiRTrtv613dB0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Code / Scripts/Heat Transfer Code Manual,txt,9301,1427,2,714.0,728,700,ok
617,15TMBgujxaoyOrBUQFGrejQ4v0GaTAw0zmGyIkXhzM5c,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Code / Scripts/Bearing Area Code Manual,txt,3660,596,1,596.0,596,596,ok
618,1z120ewJVBAa0FinzwIZMrezlKAKz6BWPAqGAIZOpz6k,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/CFD/CFD Safe Injector,txt,904,160,1,160.0,160,160,ok
619,1uTJGm0-_bWhPAjVMCcYetyELE3v3e4ofM2_ufYt1feU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Analysis Tasks,txt,593,93,1,93.0,93,93,ok
620,1UlhumGwsO2opn5W3aCnhpoT9XcENGA1V,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/test_temp_contour1.csv,csv,4147,900,1,900.0,900,900,ok
621,1udh5rvpKTyJr_bg5e2dLhg2TAiFTOa2smHfH1uEGvOA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Nozzle SPRINT documents/Nozzle Sprint 2/26/25,txt,901,120,1,120.0,120,120,ok
622,1f3WFMOTRzTCacCxz93nO4awp54bHgRfIZnK_oZvNY_o,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Trade Studies/Thrust Trade Study,txt,2637,433,1,433.0,433,433,ok
623,1TtqSIuU4uJfJJgrrirE7M5tbFC7E0b2PGDw6dFjPyoo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Trade Studies/Chamber Pressure Trade Study,txt,2923,480,1,480.0,480,480,ok
624,1n8t4ogD-DKzADLqrbEk5KrfxC4U8ihsMu_yRurUZDX4,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/0.5 KN 150 PSI CEARUN Data,txt,1669,251,1,251.0,251,251,ok
625,1t7zdeyNqp_fObVYlzBIhXJRJIR3K4tuPekNU_pGo8Zc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/1 KN 100 PSI Engine Data and Plot,txt,1886,259,1,259.0,259,259,ok
626,1b_2QIGWewfH9mw_r-Z6rsXSR-eI8dmBITtw-QZ-tTt8,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/1 KN 150 PSI Engine Data and Plot,txt,1885,259,1,259.0,259,259,ok
627,11G3MBtQcj5xd5LHXu_Ak-RyuJk6jH-JWIVNVs_EL2HI,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/1 KN 200 PSI Engine Data and Plot,txt,1967,265,1,265.0,265,265,ok
628,1Ms15kmbxqtPOd9byEIR5gYOQpQpoUN1XLyGklC3C_MA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/CEARUN 1kn engine data,txt,7567,1046,2,527.0,785,269,ok
629,1PuN3X6_3Yu0YduY8kstI-ujwzvNuBzAy,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/CEARUN 1kn engine data.html,html,7775,1046,2,527.0,786,268,ok
630,1bE3BscDuPoHvZ0HOpt6fsLCEEAT1EEOuA3AGwCosKIk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/2.5kN 300 psi/!READ ME! Notes for contours,txt,519,81,1,81.0,81,81,ok
631,1yFJzY8rK4lw2sg_5ddqVCWoYq_1RRTJs5nWXcU8jGH8,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/2.5kN 300 psi/CEA Data,txt,4059,557,1,557.0,557,557,ok
632,1B8Bs634fsDi3u6eFM9OkwbBu0FdURUZ3mgp7Bowrosk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/SRAD Contour Code/Chamber Contour Program Sources and Notes,txt,819,77,1,77.0,77,77,ok
633,1oWnaHd-ATQ352tJFEAQa0M37iiBSkMt1b_fO9800SSU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/RPA Contours/RPA 2.3.2 Contours,txt,3733,510,1,510.0,510,510,ok
634,1VS0wHLxkPKNg2v0Spe_gDeg7IpeWq5hU90O47RhW2-0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/oxyacetylene torch temp research,txt,2676,388,1,388.0,388,388,ok
635,1YaTz3yEFjqyHdl28Gmx_qm4FkjXDDeprHCOW-0ByCbg,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Ablative_Coding_Explanation,txt,2378,366,1,366.0,366,366,ok
636,11oA3ReLtP4zk_acwC-s0Zkyg1njvxQ9Do3SlW66G7ak,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/9/22/25 Code for ablative Task document,txt,2737,408,1,408.0,408,408,ok
637,139spSG3tF1Woh6TmqrxEZHiMcF9E1ttZ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/TorchSafety.pdf,pdf,8165,1600,4,596.75,881,317,ok
638,1e2plbU1vvmgajsHYuLrYUVesZwRv8susSt-ByoPxeBo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Ablative Sprints/Copy of Engine Sprint Template 2-26,txt,717,86,1,86.0,86,86,ok
639,1FsPo2OW53nISzrI3Tag4EySgC_3OzgpLUV726wTvAYs,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Trade Studies/Engine Trade Study Seals,txt,2518,375,1,375.0,375,375,ok
640,1ZgGQcYdfbKS39cZ4XXUwiIEbGPjHwyWmQ7Yg1A41bWY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Procedures/Cylinder - Ablative Casting Procedures,txt,2623,466,1,466.0,466,466,ok
641,1oHm_k3pH_lOx0GcDT4sVFy5vqNecnhKZBZN1CF8sYIY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Procedures/Ablative Casting Procedures-Testing Different Material Percentages,txt,3428,592,1,592.0,592,592,ok
642,1fAbGB4sChDeTpjomZur0tDE0SaVeGAUyAa2OwYuLlKY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/12/13/24 Ablative Testing Technical Report,txt,4534,751,1,751.0,751,751,ok
643,1t9tblsvkiGI3VqdGffMmBIJpsUm2MErNvaQyZm6q_v0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/test ablative casting procedures ,txt,5348,956,1,956.0,956,956,ok
644,10rZYFBfcaey7N20NoVT8KGeuDBLkKUmn0YuCaxeTLdQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/12/13/24 Ablative Test,txt,1452,240,1,240.0,240,240,ok
645,1IVMBJAUNGJOOYyfo8kmbMPNhsJTmzEONc5ZE_ZQE9QQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/test ablative testing procedures,txt,4092,700,1,700.0,700,700,ok
646,1zIF7C6vlfIdPzSNUIS4d1CLjwVndRm0ZMjome4RDpqs,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Oxacetylene Torch Research,txt,692,117,1,117.0,117,117,ok
647,1B2vZfO5z_WkVJoiRBI7qE1u6FdP-PqBC3LISGR3buEg,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Spring 26 Task Docs/1/22/26 Freezing Prevention,txt,1473,238,1,238.0,238,238,ok
648,1mZgvoAn04YIfXipfTOAVDGDr5vuzjjq476jdMmnN9cU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/AE 199 Cryogenic Testing,pdf,2445,383,1,383.0,383,383,ok
649,1DkHE6eQvF490Yv2gSFXm2mUGoi5XLji0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Water Flow Test Data for Oxidizer Reformated/ov1_f_10_13_25_run1.csv,csv,62256,10360,12,863.33,900,494,ok
650,1K3UP2ucTyylKl6996ryZsaisC0IjzgDM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Water Flow Test Data for Oxidizer Reformated/ov1_f_10_13_25_run3.csv,csv,10633,1297,2,648.5,892,405,ok
651,10KssrOUQmZDfaDXYCNcsjlCBSHbTjRxA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Water Flow Test Data for Oxidizer Reformated/ov1_f_10_13_25_run2.csv,csv,13505,1801,2,900.5,909,892,ok
652,1ZXoZoVSdQld_7M154YHj629cy0QcVnAXPbo5DtUKs0A,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 Check Valve Standoffs,txt,2029,356,1,356.0,356,356,ok
653,12ADqkUa3a2gkF95SAHWGkO43VbJxbF_WtthYK8cDZrc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/9/1/25 Gas Purge Numbers,txt,2813,461,1,461.0,461,461,ok
654,1nndIXWcLtb5U4KHrW54leniJBH7GIK2Hr0dqdb5ioco,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 JIC Fitting Seals,txt,5399,744,1,744.0,744,744,ok
655,1u0bf0CODBRfqNiXvZ5Tnp8VX_fsYOuR8uJCPjAnc260,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 OPEL Water Flow Tests,txt,1899,304,1,304.0,304,304,ok
656,1QoBr-ezl5XjcTHuqNyZVbP5emm08wV3NEZHi5r87f3M,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 RandE Tank Hydrostat Proof Test,txt,1321,227,1,227.0,227,227,ok
657,1IsmM5LY6FrS1hlHOjqqzOYGD8KQ9jwuLRfJnV0nhxvw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/Skin TCs,txt,2806,462,1,462.0,462,462,ok
658,1I4Y9WyyAaAYu77MiDLJ9jf2Tp0HPHJYkjtDU203OU2Q,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/8/26/2025 Chamber Closure TC,txt,1056,176,1,176.0,176,176,ok
659,1nYXPqxH6eEVxZLM5wLkO7BbE1RiTExAPfocPZC5HXnI,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/8/2/25 Skin TC Task,txt,2986,474,1,474.0,474,474,ok
660,11QWoo8V8YZbSs8ljH2467IfJk_--KYKCjl2HRbGOGAM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/Electronic Boxes/Mini-Ebox Documentation,txt,6558,1066,2,628.0,846,410,ok
661,19Kt9mXyZjDsFugMhyIpl88u_FPLg2Ylricp6nJsc1FQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/Electronic Boxes/Electronics Task Overview - 4.2.25,txt,672,115,1,115.0,115,115,ok
662,1NgaWUD77CgsMSfevq_a_1D9JKBlgk3bXCKqUYKJTw6o,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/Overture Slides,pdf,5204,844,2,460.5,780,141,ok
663,1blkZfqu7bODSv2o3Ix_umplul3TvOd8yiBIQwJFnkQ0,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/AE199 - OPEL Water Flow TRR,pdf,3422,561,1,561.0,561,561,ok
664,13LxGVcGaRPw0wT1yXZpJhTHOV_0pup3YbpTf24QH7mc,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ignition Testing TRR ,pdf,6661,1018,2,576.5,793,360,ok
665,1y9_mcrUJ8qw6V-1Aj9yRz4A_jnZAP1gwR7rFtJCIeQM,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ablative Testing TRR Condensed,pdf,3044,458,1,458.0,458,458,ok
666,19zdBFGbWo1XIWQbpQvxH0v4mGiJgg-LGieI5pdxBkDw,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ablative Testing 2026-02-09,pdf,7471,1104,2,631.5,768,495,ok
667,18XNiSmQUphEqt4zZo9_0L1Ua_iN5TVeC5kMv0GAstuY,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ablative Testing TRR,pdf,2234,379,1,379.0,379,379,ok
668,13tRVVnfXkRQh98o0wObujKEcEVj9yMJZ3bB65V33Bx8,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/TRR Template,pdf,105,16,1,16.0,16,16,ok
669,1igK_QSh-9jARuqHkUPFjchBiP4KkHo0hdeCK8Tq-I_4,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 7.30.25,pdf,1256,237,1,237.0,237,237,ok
670,1vjdfq-7l4S_7F-8JnF0eGHZDYeOSj8a3rbbPqI6akig,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 7.16.25,pdf,1686,319,1,319.0,319,319,ok
671,1cSbNNc6c5n68PcyQeAwwEZec8UjxMFunURwp0pmxnrU,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 7.3.25,pdf,1347,250,1,250.0,250,250,ok
672,1XRGitEDTT6jM1axhu-hrkcW9Gvkf7N8U-eo1v2Zl90A,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 6.18.25,pdf,784,153,1,153.0,153,153,ok
673,1YrulLSoE5ErzTlXtWDbNvob4JNuNTr8jVHQDMq9DrXA,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Meeting 6.6.25,pdf,1954,335,1,335.0,335,335,ok
674,12ix1oRkYRe5JnVTYY0d8eZ7EVadas0eLCubkBlAs518,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting.4.09.25,txt,2025,314,1,314.0,314,314,ok
675,1s732fqMHsu9ECLEEn4vRprmnK1_k6gu-NfViB4o3paE,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting.4.2.25,txt,1612,245,1,245.0,245,245,ok
676,14b_hlxG15o7wbPzVHNuCyzGuSNZQYkEcymExTY5ZF9c,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting.3.26.25,txt,659,102,1,102.0,102,102,ok
677,1y4Ep3egeNwZpgGml3fSmIYNAjfDiccZlILwf7wtMTHs,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting 3.12.25,txt,664,100,1,100.0,100,100,ok
678,1ok_fUlrjyERK7Jd1J9BXpFGZfUvVquoG6IBor40d18Y,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting 2.26.24,txt,476,72,1,72.0,72,72,ok
679,1-TmO2dJFOwtPP6C3Unse5Elwc4Kd7EeDXLIVQx0E6Yw,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Project Document,txt,2069,326,1,326.0,326,326,ok
680,1HmvuRPL_aKViUnhoD-yykFE-Q_B5CLmmciWb3uFKK0M,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Master Doc,txt,10058,1552,2,806.0,825,787,ok
681,1N0NkCHb0CARGgSf6taBC108VF8LxvI89bn75OFLX32w,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Spring 2025 Timeline Breakdown,txt,1848,313,1,313.0,313,313,ok
682,1yxWl_LTWFiZdfoQHffONrhzjcsS6V1lUHmCblVdO-n4,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Project Timeline,txt,2025,321,1,321.0,321,321,ok
683,1EooaF3LfC9EKRLpP8JaytKVMw88VipaLu4VzJpyRo0o,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Media/bw_assembly-combined,txt,136,45,1,45.0,45,45,ok
684,1nmswShCUhOetX35eakF6x1nEkrQ4oyd6ynaCfKiSS4k,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Meeting 4.30.25,txt,1068,165,1,165.0,165,165,ok
685,12YQXSoK55RV03486mtnLGxQYKPn8xw_8XO_wPD2Mt9Q,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Trade Study Template,txt,429,47,1,47.0,47,47,ok
686,1KZM8E7VkaxdjrAY6W9eJN56lpBv4IXyVejwQecAPcrg,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Sprint Template,txt,608,66,1,66.0,66,66,ok
687,1nyIMwmRhjv4bJ1DQ7AYMqNwzKi7pB-ICZt9VaOsO6do,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/SCRUM Procedure,txt,1313,215,1,215.0,215,215,ok
688,1j5K8uQC0zn7vlNnnUop3dsWVgzbq7JlBKA7-N5jPQVE,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Component Template,txt,577,58,1,58.0,58,58,ok
689,1rEA8AyUrB63nlFnl3i_57FqthM6yRbACP5c4gLtQKX8,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/Meeting Template,txt,394,54,1,54.0,54,54,ok
690,1fVqxU9JBzbFzldpvI80Cl1NcM6BiOkC1X_E5nHflpbw,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/Enigne Procedures Template,txt,436,47,1,47.0,47,47,ok
691,1NS4vIeqgi8qocpZkyaMiH6aLWmYWGHxXsWx77etCRAA,Technical Teams/Engine/Onboarding/2025 Plan,txt,1663,264,1,264.0,264,264,ok
692,1DcZ0W5dmbmlHGX7weYoWvYy1167aN31KOiZ7wOmd0Jc,Technical Teams/Engine/Onboarding/Presentations/General Overview of Rocketry,pdf,6025,1002,2,504.5,748,261,ok
693,1gh8WELj7ZydsDQB6p3p8o2QIcYjmGhhOXmFYwHnsBqQ,Technical Teams/Engine/Onboarding/Presentations/Intro to Ablatives,pdf,3800,575,1,575.0,575,575,ok
694,1LIrGpIgjVJJxNqqBBjjl-I7T9jDK2eE1d0ffTRu2odY,Technical Teams/Engine/Onboarding/Presentations/Design for Manufacture,pdf,4914,854,2,446.5,768,125,ok
695,1zYO7W7v6oOEO5z6UZZhgi2at6-uZI1Xt6ODqrf307Ws,Technical Teams/Engine/Onboarding/Presentations/Intro to Fluid Systems,pdf,227,39,1,39.0,39,39,ok
696,1TAqSk8VbPU-cRM8sUZHy6Ur4asT9N91_RsbQ_dU4R4I,Technical Teams/Engine/Onboarding/LRI Liquid Rocketry Guide,txt,1802,303,1,303.0,303,303,ok
697,1ufyu8Or1-4IsNv0CJyMir74PUv8uYZ_IJ3kTcz4S5II,Technical Teams/Engine/Random/Meeting Notes/Meeting Slides F24/Engine Intro Meeting - 9/4/24,pdf,2158,318,1,318.0,318,318,ok
698,1wnjb-v85hx87gjuMb4wvQOPSeq1n7raA2v5hfsNctHc,Technical Teams/Engine/Random/Meeting Notes/Meeting Slides F24/Engine Onboarding I - 9/18/24,pdf,353,56,1,56.0,56,56,ok
699,1L8wMdHbNgt1Vk3Ypv5uV_v2LRSkMee7d,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/September 2023 Electroplating procedures.pdf,pdf,3002,58,1,58.0,58,58,ok
700,1DvnLASR7w1iLeHQTIOjS5ufwiALWDEnLE2yeKU2QHhs,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Meeting notes/Meeting Notes 9/14/2023,txt,94,20,1,20.0,20,20,ok
701,1ENUzQ2izenfmEPDFyi7HGdjafCi3EKahJvFdxMTivqs,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Meeting notes/Meeting notes 9/10/2023,txt,2071,337,1,337.0,337,337,ok
702,1kcweHuWawKdKfovOXQgR44ZXWedjl31z,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/Experimental study on the spray characteristics.pdf,pdf,43727,6969,11,703.55,899,342,ok
703,1TnQMSdap-Ow46zchRGk26YcfUKtMzwvwf1PjnnwLiJU,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Unity PDR/Unity PDR Open,pdf,8977,1353,2,694.5,778,611,ok
704,1d8w4m5nFrWC3j6sVxOzUl32CLa3aEgaqTQWT5ptB3EU,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Engine Meeting (08/31),pdf,1470,248,1,248.0,248,248,ok
705,19UgoK_hgxilEL4N8qIiItbohN4Jgpar9z5TjNdSx_qI,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Pumps Meeting (08/31),pdf,1615,249,1,249.0,249,249,ok
706,1Ylu6AA5QMIDAPFfPg-YYpuHTXKNZ-69ax1eaH4QxfYo,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Injector Sizing ,txt,1182,123,1,123.0,123,123,ok
707,1LevUqYpUW0wPgoq4QlXRaxSMEH138hNuOAhb8l3JshI,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox 500 Lbf Pintle-Impinging,txt,82086,11900,20,731.2,890,371,ok
708,1iRdGnOSQ5S-NH6C0xl4JgjPmiKLktQTB,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox Coaxial Swirl AIAA.pdf,pdf,35802,5783,11,646.91,929,381,ok
709,1A5rb7cZkUDaDpZB2Sx8i5fyOFK53z-AQ,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/NASA 2022 Methalox Main Engine Stud.pdf,pdf,23623,3610,8,748.25,887,623,ok
710,1eNek5Is0VtL2_bJT3OTkQSoZpjDl5bQv,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox 500 Lbf Pintle-Impinging.pdf,pdf,84022,12312,20,718.95,886,183,ok
711,1nvXLnIk1zt9bkGfSy0aJ494m1Qjc77IB,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox Injector NASA Stud.pdf,pdf,17566,2589,6,774.17,885,526,ok
712,1p_lGdhgoTWa7hKUinJlHMspbYXYtWdVKdsREXkqiHkU,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Regen Channels Manufacturing/Draft #1,txt,630,113,1,113.0,113,113,ok
713,1T7PQcH2flFh05UEUQweV6tPs-WwBXzY6tL7PYWqDvA8,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Regen Channels Manufacturing/Regen Channel 5/24,txt,1093,190,1,190.0,190,190,ok
714,1xCMMmQnqh5VE8LPaLR_Uxm3y3Kiteny8LIN_-MxF_YU,Technical Teams/Engine/Echo (F23-S24)/Echo Design Review,pdf,12144,1869,3,715.33,871,512,ok
715,1pNIr9SfwKBhMUHBO2sLHoIwbR3fj0mbToC6x-hSgykU,Technical Teams/Engine/Echo (F23-S24)/LRI ENGINE DOCUMENTATION,txt,24744,4267,7,682.0,890,150,ok
716,1fKngMF4QpcBH-8cWLsIPl-nxpXueEI0InrgNJTGBgR8,Technical Teams/Engine/Echo (F23-S24)/Echo Design Review Parameters Cheat Sheet,txt,630,115,1,115.0,115,115,ok
717,13WyDhIiGims2GCgZbDwP0pMnp41pH-Ms,Technical Teams/Engine/Echo (F23-S24)/code/CEArun_echo_01/02/24.pdf,pdf,19256,2524,4,646.75,786,285,ok
718,1xaeaGVfFXeUDRcOWKZQVpxjjl-QovsIt,Technical Teams/Engine/Echo (F23-S24)/code/**OUTDATED**Echo CEArun file.pdf,pdf,18090,2383,4,740.0,750,732,ok
719,1Cr-pQxFz8Wcc6Vc49nWstNV9jOuvMkMaCUwqsraW-nQ,Technical Teams/Engine/Echo (F23-S24)/documentation/Chamber Documentation - Echo,txt,2436,416,1,416.0,416,416,ok
720,1LkQJVQVkCfbqSP2wzL4kwkzgdU1xAnzBHqdN32nE6Jc,Technical Teams/Engine/Echo (F23-S24)/documentation/Seals/O-rings,txt,898,156,1,156.0,156,156,ok
721,1iGqGl5XbyqXvHHQhQu_VFSbXx9r6uaYHPulVWm5BSJE,Technical Teams/Engine/Echo (F23-S24)/documentation/Injector Documentation - Echo,txt,4596,866,1,866.0,866,866,ok
722,1Pe_802Hio79st1S9znX5CWM0xSYdnXswuTP6Rf8ls60,Technical Teams/Engine/Echo (F23-S24)/meeting docs/01/04 Meeting,txt,1276,216,1,216.0,216,216,ok
723,1SsXQ-Uz97GdMl68Qs69Rx2BaLSDfxnwuKn3Efa9uyQA,Technical Teams/Engine/General Resources/Tent Materials + Procedure,txt,6719,830,1,834.0,834,834,ok
