index,source_id,source_path,local_path,extension,status,char_count,word_count,error
862,1sePkcM_7qKGjNjutI9aeHbNGEiZ-3YgG,Technical Teams/Engine/General Resources/numerical analysis/notes/Section 5 - Lecture 13.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Section 5 - Lecture 13.pdf,.pdf,skipped_empty,0,0,
863,17dgjVpkdV57LJaE0ZIPaOz1IJ2LMOYQo,Technical Teams/Engine/General Resources/numerical analysis/HH Heat Transfer.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/HH Heat Transfer.pdf,.pdf,ok,24235,4122,
864,1En_TXxUtD78ppUTNQCPQMRuMwg6Q39Gd,Technical Teams/Engine/General Resources/numerical analysis/Heat Transfer Lecture.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Heat Transfer Lecture.pdf,.pdf,ok,115973,20649,
865,1yWiCM77gazGyO4ntMrTcYEK24xzL6MPZ,Technical Teams/Engine/General Resources/numerical analysis/RPE Heat Analaysis.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/RPE Heat Analaysis.pdf,.pdf,ok,86917,11467,
866,1_T3KLVcmO5y4c1YRgdacDKUBw6W3exjDEjK94tjDFRQ,Technical Teams/Engine/General Resources/numerical analysis/Regen channel numerical simulation,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Regen channel numerical simulation.txt,.txt,ok,4781,710,
867,1SSyBDO-J5hM48RLHGMod8Jj7oF2Reyrh,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/SazonovGleb2021.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/SazonovGleb2021.pdf,.pdf,ok,52490,9114,
868,1NXXjHC9Aisgu-ACXlxxs59QARo0VGf7_,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/Merkle and Sankaran - ANALYSIS OF REGEN COOLING IN ROCKET COMBUSTORS.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Merkle and Sankaran - ANALYSIS OF REGEN COOLING IN ROCKET COMBUSTORS.pdf,.pdf,ok,19960,3186,
869,1HcsCoHVgybD9Bxy2ohJ0wKwwsS0BV3HQ,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/Zhang et al. - 2007 - Numerical Study of Film and Regenerative Cooling i.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Zhang et al. - 2007 - Numerical Study of Film and Regenerative Cooling i.pdf,.pdf,ok,36425,6278,
870,1BL21wavEkye3jBUgk_JVFynM-vGOy0na,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/personally prefer/Huang and Huzel - 1992 - Modern Engineering for Design of Liquid-Propellant.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Huang and Huzel - 1992 - Modern Engineering for Design of Liquid-Propellant.pdf,.pdf,ok,1998795,299789,
871,1MdPM1HvfcXgxjTb3LdjMvQm7BG4_hV_p,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/personally prefer/Comparison of High Aspect Ratio Cooling Channel Designs for a Rocket Combustion CHamber With Development of an Optimized Design.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Comparison of High Aspect Ratio Cooling Channel Designs for a Rocket Combustion CHamber With Development of an Optimized Design.pdf,.pdf,ok,91343,13357,
872,1saEhyyvdtA47W_nQ2iT9GGw_hy6G71oM,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Song et al. - 2021 - Study on the heat transfer characteristics of rege.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Song et al. - 2021 - Study on the heat transfer characteristics of rege.pdf,.pdf,ok,45809,8023,
873,1NYMo20C-PGB1-w6129ukF8pj8cSdvMzp,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Naraghi and Technologies - A COMPUTER CODE FOR THREE-DIMENSIONAL ROCKET THERM.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Naraghi and Technologies - A COMPUTER CODE FOR THREE-DIMENSIONAL ROCKET THERM.pdf,.pdf,ok,175196,28309,
874,13sp-ppTJZH0tnf7f8dyP9NJmlCXLHTHt,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Ulas and Boysan - 2013 - Numerical analysis of regenerative cooling in liqu.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Ulas and Boysan - 2013 - Numerical analysis of regenerative cooling in liqu.pdf,.pdf,ok,32963,5482,
875,17K45wuhfLM4JQH6ZVHYdhP_9HXwxCnIT,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Betti et al. - Development of Heat Transfer Correlations for LOX.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Betti et al. - Development of Heat Transfer Correlations for LOX.pdf,.pdf,ok,40136,6668,
876,1v_t-M7-iU07OKVydqXfDZJtgYzFO4-Yi,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Jin et al. - 2022 - Experimental study on the spray characteristics of.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Jin et al. - 2022 - Experimental study on the spray characteristics of.pdf,.pdf,ok,43727,6969,
877,1OJlW7k6srx_BPBiOx5sKIxHhh17FyzNg,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Cardillo et al. - 2014 - NUMERICAL SIMULATION OF A LO2-CH4 ROCKET ENGINE DE.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Cardillo et al. - 2014 - NUMERICAL SIMULATION OF A LO2-CH4 ROCKET ENGINE DE.pdf,.pdf,ok,39253,6184,
878,1Ob50J9OQQMLg1At4VV6ene9gmoO6gkOc,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Pizzarelli et al. - 2014 - Cooling Channel Analysis of a LOXLCH4 Rocket Engi.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Pizzarelli et al. - 2014 - Cooling Channel Analysis of a LOXLCH4 Rocket Engi.pdf,.pdf,ok,39187,6231,
879,1z9dMt4usQ5qzymVtdxW0MShSk8mitfd4,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Leonardi et al. - 2019 - Analysis of thermal stratification impact on the d.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Leonardi et al. - 2019 - Analysis of thermal stratification impact on the d.pdf,.pdf,ok,50171,8273,
880,1U3tL9OgHpOe5strIy_Ul-LfkLn5AZvpY,Technical Teams/Engine/General Resources/huang-huzel-2012-modern-engineering-for-design-of-liquid-propellant-rocket-engines.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/huang-huzel-2012-modern-engineering-for-design-of-liquid-propellant-rocket-engines.pdf,.pdf,ok,1824059,274146,
881,1RNapZS2HmG1uYDqrRJIgCCoFdWmzShg3PHZ1ODskKmI,Technical Teams/Engine/General Resources/Electroforming/19660014566,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/19660014566.txt,.txt,ok,124236,20955,
882,1MUnxivQVZiXmpyEr3fdIdBQrwTk4BvM8,Technical Teams/Engine/General Resources/Electroforming/NickelElectroplating.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/NickelElectroplating.pdf,.pdf,ok,88373,13567,
883,1CfV7X1Kd8xTu3KHc3oM3-jX4U8aPn54c,Technical Teams/Engine/General Resources/Electroforming/19660014566.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/19660014566.pdf,.pdf,ok,364185,60208,
884,1D7VEewM8TrzYCXn8C-bp4VFtmEtTRgyP,Technical Teams/Engine/General Resources/Electroforming/Boric Acid SDS.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Boric Acid SDS.pdf,.pdf,ok,14028,1404,
885,1uMi1St8xMuRDKJ6JzLFHWpV76LQ09fZ-,Technical Teams/Engine/General Resources/Electroforming/NCKL-II-SULFAMATE-50--WW-AQ-1L.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/NCKL-II-SULFAMATE-50--WW-AQ-1L.pdf,.pdf,ok,15688,1587,
886,1syLRfk5sD2-7Y082ROPygSL6tpUOeOYT,Technical Teams/Engine/General Resources/Electroforming/NASA Hot Oil Dewaxing.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/NASA Hot Oil Dewaxing.pdf,.pdf,ok,22805,3666,
887,1UAvslRp8_QnwPM0p5MW_lF7srxp1TSxJ,Technical Teams/Engine/General Resources/liquid rocket engine injectors NASA19760023196.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/liquid rocket engine injectors NASA19760023196.pdf,.pdf,skipped_empty,0,0,
888,106Aacc8_gmFGh--rGXLPCyRNssz4dUaJ,Technical Teams/Engine/General Resources/A Numerical Approach to Optimize the Design of a Pintle Injector for LOX_GCH4 Liquid-Propellant Rocket Engine.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/A Numerical Approach to Optimize the Design of a Pintle Injector for LOX_GCH4 Liquid-Propellant Rocket Engine.pdf,.pdf,ok,41974,6670,
889,1xhM_TIZrrF6ZWSMxtd1N9yZKeGR14pcd,Technical Teams/Engine/General Resources/How to design rocket engines.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/How to design rocket engines.pdf,.pdf,ok,78593,11491,
890,1GIt9xVSv6rnP71THbJvHri64wfytMU84uT52WlVyDCo,Technical Teams/Engine/General Resources/Regen Cooling/PINEAPPLE (LiBREX) Documentation,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/PINEAPPLE (LiBREX) Documentation.txt,.txt,ok,2574,410,
891,1rcSONXlJ-YRYmZ613FxBy3H2JF-HuUHE-F9T3YIw31I,Technical Teams/Engine/General Resources/Regen Cooling/Ian Salamon meeting notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Ian Salamon meeting notes.txt,.txt,ok,2941,484,
892,1xn8QhNfg4hDauJisxcd7FynIRE9JeMQ9PdyN9CV4eaA,Technical Teams/Engine/General Resources/Regen Cooling/Kamon meeting notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Kamon meeting notes.txt,.txt,ok,97,15,
893,11njWle_7BE5x73UDLMErqs1VAw-IVCha,Technical Teams/Engine/General Resources/List of Propulsive Landing Resources.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/List of Propulsive Landing Resources.pdf,.pdf,ok,4116,583,
894,1AG2G-o9SDb649yJtmsH-wUZcpo92553Z1YxhOSXtWL4,READ ME: Organization and Forms/Drive Organization 101,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Drive Organization 101.txt,.txt,ok,1496,243,
895,1KIqZM3fLJBptBuY_LLIISReNvOzUD5aQqW5nSKJepbU,READ ME: Organization and Forms/LRI Waiver 2025,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/LRI Waiver 2025.txt,.txt,ok,2082,286,
896,1InIvtecN0zTdafN4M2hLyaYzWNSRc9qdjDF3_VtzJkQ,Executive Teams/OPEL Improvement Plan,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/OPEL Improvement Plan.txt,.txt,ok,822,142,
897,1cClEjkPCgAfEntTaVecogyPnX-MkyNcXAIYzhhmvXkA,Executive Teams/Admin Team '24-'25/Colors,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Colors.txt,.txt,ok,153,20,
898,1WszkGz-NzBz8sGdl12zZpisI6lPj3xeu,Executive Teams/Admin Team '24-'25/Merch/Stickers.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Stickers.pdf,.pdf,ok,275,50,
899,1pME6u3e92PcvIZ12fhC-E5mth77YS1pOQerWvXeKqkc,Executive Teams/Admin Team '24-'25/Merch/Tshirt materials,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Tshirt materials.txt,.txt,ok,2007,15,
900,1PsALkV9X1YivUGJxEG56EGA-cjA8YQes,Executive Teams/Admin Team '24-'25/Newsletters/lri newlsetter issue#1.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/lri newlsetter issue#1.pdf,.pdf,ok,4586,693,
901,1W9bLFXmBxI2sxaBCAUvRTWOFCC6mD3DKiSsAiFoRT90,Executive Teams/Admin Team '24-'25/Website/Website Task Masterdoc ,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Website Task Masterdoc.txt,.txt,ok,4256,750,
902,1o6uZr8GqTdevd6ukEqjxPcybajWt0_dlQyMRgyZPL_Y,Executive Teams/Admin Team '24-'25/Website/Tech Team Summaries (Spring 2025),/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Tech Team Summaries (Spring 2025).txt,.txt,ok,10667,1645,
903,1-aFrqbt5lFtvAPTDImXvEndLesa7k-b0,Executive Teams/Admin Team '24-'25/Website/LRI Sponsorship Packet Fall 2024.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/LRI Sponsorship Packet Fall 2024.pdf,.pdf,ok,11805,1829,
904,1_Awwj9vW8LkomrIpiYBOuKEML2G0WB6L9riQmk8KMPQ,Executive Teams/Admin Team '24-'25/Social Media/Collins Video Planning,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Collins Video Planning.txt,.txt,ok,1503,259,
905,1TB3Hiv-tdPNV3h4k8p0s9gEyWDUCFXciDq0EHqoAQOk,Executive Teams/Admin Team '24-'25/Meeting Slides/General Meeting 1_ 10/27/2024,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/General Meeting 1_ 10_27_2024.pdf,.pdf,ok,4394,753,
906,12k3-s5ycG7NjChrwgKjVNo_FW-NsMcl-vR89o1Om-aY,Executive Teams/EOH/EOH application ,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/EOH application.txt,.txt,ok,3377,543,
907,1sTkf5heCYYtTOxINrQ8vapyaq_HDJ5WfYLQ1kqEXEaY,Executive Teams/EOH/HITL/Gen Meeting 6,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Gen Meeting 6.txt,.txt,ok,1621,283,
908,1lmQ8mpcz2PuMUOeJdJfdzdurmZcbUGslYqvxSnPfAig,Executive Teams/EOH/HITL/Gen Meeting 5,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Gen Meeting 5.txt,.txt,ok,3016,498,
909,1Duj92OeBKhW9DMJJQAg56kjdlGGO_q59-aAOvJ6HvC4,Executive Teams/EOH/HITL/Gen Meeting 4,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Gen Meeting 4.txt,.txt,ok,1627,304,
910,1ky5NqJQ2icdfiaGQ58i5IU0Xcpax3sNGiK7CWzflNC0,Executive Teams/EOH/HITL/HITL Meeting 3,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/HITL Meeting 3.txt,.txt,ok,2413,418,
911,1UySfle9SGRvVaftp6MRwfu1D-OyD56jPFQR0_Lq3fWs,Executive Teams/EOH/HITL/HITL Meeting,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/HITL Meeting.pdf,.pdf,ok,1659,288,
912,1J-BSi2VBLryVs-iYKyq823lyGb094j_i6mZ8VjSngpw,Executive Teams/EOH/HITL/Agenda for meeting ,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Agenda for meeting.txt,.txt,ok,2358,365,
913,1ix8TLv5otkSgBFeLZFnTuQ1hq1mbt2ysg_G5rCxVgFA,Executive Teams/EOH/HITL/HITL Meeting 2,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/HITL Meeting 2.txt,.txt,ok,942,160,
914,1Ctgcbiw46BmABgt8HBwUo2PCvpK8nbG41UltOJpOXA8,Executive Teams/EOH/HITL/Resources ,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Resources.txt,.txt,ok,116,20,
915,1GGOCMKohB5LR8it7M46pzJlVUP5WTvjkRSq_dlaa8bE,Safety/LRI Safety Measures,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/LRI Safety Measures.txt,.txt,ok,724,126,
916,1hwsZkiQskNVnyI98z_i4e04jnP-5c-3Zo226jiXsVuU,Safety/Test Readiness Review/Professor Research,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Professor Research.txt,.txt,ok,746,108,
917,12504780u3bYd5_svWc6T9Qhk5tSqUBkoH9IziecW-1M,Safety/Test Readiness Review/Cecil Presentation,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Cecil Presentation.pdf,.pdf,ok,390,59,
918,1_xmBQlxxOqGBrL5qIk8_tMBsDhZ_7FBYPqnD8TqxDDE,Safety/Go-nogo/Go-nogo Documentation,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Go-nogo Documentation.txt,.txt,ok,1690,277,
919,1VurKa1NMlgnuKNR7qGxuG1QadzSQW6MNDtfuDhh78CI,Safety/1 Safety Team Charter 2025,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/1 Safety Team Charter 2025.txt,.txt,ok,4850,798,
920,1yxrarmMzC4IHoqX65fNKXPJxAl9MA0Du5OfBK6pFcXg,Safety/Source of Truth (SoT)/Source of Truth Guideline,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Source of Truth Guideline.txt,.txt,ok,11359,1792,
921,16xUtA-l3iXx27ycYaARMVBJnLyKH0GNq,Safety/Source of Truth (SoT)/More Info/PR1-P Swagelok manual.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/PR1-P Swagelok manual.pdf,.pdf,ok,142919,24021,
922,1u7vyfQ85_kZIQERBQzyVgxK3rT1WqnG6,Safety/Source of Truth (SoT)/More Info/PR1-P Ebay info.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/PR1-P Ebay info.pdf,.pdf,ok,7431,1020,
923,1FKnRBrjV7SM_9so89a74TjK0PnaXz9esT8swC2-lhkc,Safety/Random notes/NASA RIDM Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/NASA RIDM Notes.txt,.txt,ok,11641,1643,
924,1QLKRnCn6BiqSdavI1y-gs2svHPVOjObVDnw7-qa4o0o,Safety/Random notes/Should we keep our purge system?,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Should we keep our purge system_.txt,.txt,ok,5096,902,
925,1ZjXq0Im_yvjRaWRwqH8xKq6KQvA4SYOlGSJtJkXi100,Safety/Random notes/Pumps safety meeting,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Pumps safety meeting.txt,.txt,ok,977,194,
926,1EfdgyHFbhR7EfP9Mx2TLPyDwE0wM2UUgjQzGm5jOTuQ,Safety/Random notes/316 and 316L Cryo Tensile Strengths,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/316 and 316L Cryo Tensile Strengths.txt,.txt,ok,849,73,
927,16VAYKXDUlXaNTnGDBe6iyrfzaLf8OkFHd4e-LC4PN9s,"Safety/Announcements, Notices & Posters/Notes from meeting with prof. Smart",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Notes from meeting with prof. Smart.txt,.txt,ok,1527,289,
928,1g1iC05xbIxnVQpUgCam5O5V92eGhzbtrFQzS_CpEo-k,"Safety/Announcements, Notices & Posters/Prof Smart presentation",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Prof Smart presentation.pdf,.pdf,ok,783,140,
929,1TTvr-clQPGeNvCtvviEpR-BijsmnIIFuIp9iGzWJV3U,"Safety/Announcements, Notices & Posters/Tube bending safety guide",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Tube bending safety guide.txt,.txt,ok,336,59,
930,1lOevV9fFzTMES5veqsUfGRYB2-Ww58H7xzKGJgl6N7I,Safety/ZZ Outdated/Preliminary planning for safety team,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Preliminary planning for safety team.txt,.txt,ok,5888,987,
931,143jcifOtOSoy-SYg1Stglej_9JRXa8hPOhJNhDjnlAE,Safety/Safety Guides and Info/Spring Plans ,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Spring Plans.txt,.txt,ok,171,27,
932,1rw7ujCp5zIoL_Q2FK_8TPotfFhXe3OffY98YO1npaLU,Safety/Safety Guides and Info/DP1 Reflection,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/DP1 Reflection.txt,.txt,ok,1858,345,
933,1PpGWOnQv85VoiMl5lHNlD8g5Y-oPpVKO,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/Dewar Checkouts and Handling Instructions.pdf",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Dewar Checkouts and Handling Instructions.pdf,.pdf,ok,4583,767,
934,1FUeS5Nlo7gEiqVc9H6pkcEqBq6WLCtnB,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/Safety Standard for Oxygen Systems.pdf",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Safety Standard for Oxygen Systems.pdf,.pdf,ok,411894,62783,
935,1DoCrLYxCJYKkOYH6-QIJ1vyZchQAWtdq,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/ASME B31.1 Process Piping Guide.pdf",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/ASME B31.1 Process Piping Guide.pdf,.pdf,ok,402446,65185,
936,1q01L-WD_lsluW10ew5wWpVXfEQWeexY2,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/NASA Design of Cryogenic Ground Systems and Ground Support Equipment.pdf",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/NASA Design of Cryogenic Ground Systems and Ground Support Equipment.pdf,.pdf,ok,93800,12929,
937,1o-FdapvM6KUgot3H2jMrAkjaTMV5AXND,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/ASME Section II Part D.pdf",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/ASME Section II Part D.pdf,.pdf,ok,2799359,577036,
938,1taGSRgOygWIPnkIhS0mfnj_zg2fqWJbk,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/SMC-S-005_03JUN2009.PDF",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/SMC-S-005_03JUN2009.PDF,.pdf,ok,86388,10662,
939,1f-bPcxB5p86LbaZ-Hve_sJTdXDuV2Fns,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/NASA RISK INFORMED DECISION MAKING.pdf",/Users/jerichlee/Documents/drive-retrieval/rag_downloads/NASA RISK INFORMED DECISION MAKING.pdf,.pdf,ok,292624,42804,
940,1eGrKgPpfuhxc32s2jcuYQ7fkBElwmoH6,Safety/Safety Guides and Info/Material Properties/316L Stainless Steel at Cryo Temps.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/316L Stainless Steel at Cryo Temps.pdf,.pdf,ok,46057,7188,
941,1t2ekm_U5cOFY6XdxzF3M4a28zzUFpEar,Safety/Safety Guides and Info/Material Properties/316-stainless-steel-chemical-compatibility-chart-from-ism.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/316-stainless-steel-chemical-compatibility-chart-from-ism.pdf,.pdf,ok,31952,4761,
942,19vL6U3cb79wtdSIybXE49xjhUpWw6OW3,Safety/Safety Guides and Info/Material Properties/Development_of_Mechanical_Properties_of_Stainless_.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Development_of_Mechanical_Properties_of_Stainless_.pdf,.pdf,ok,83057,13169,
943,142QF-dIiJjXPtEJghDiZ8Kszgu--c1Z3,Safety/Safety Guides and Info/Material Properties/Mechanical Properties at Cryogenic Temperatures - Penflex.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Mechanical Properties at Cryogenic Temperatures - Penflex.pdf,.pdf,ok,3368,554,
944,1bgm3kT9hyhL19B_9l4niZ3ZsJn4yaJMY,Safety/Safety Guides and Info/Material Properties/SS316_316L tensile strenght.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/SS316_316L tensile strenght.pdf,.pdf,ok,7653,1149,
945,16BWCvBLX4TYg18ggmAynB40EBU2gIzi-,Safety/Safety Guides and Info/Material Properties/Elastomer Properties.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Elastomer Properties.pdf,.pdf,ok,3889,582,
946,1WO64yttDdX6g_Xi67kJKvoPF9VYz1emf,Safety/Safety Guides and Info/Material Properties/EB-2002-Seat-Seal-Matl.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/EB-2002-Seat-Seal-Matl.pdf,.pdf,ok,7641,1156,
947,1Rsq1XyJtYXXq7fjeI9jvfWhkNe5bGxfG,Safety/Safety Guides and Info/Metal-to-metal seals/SA-DC##190018 382..396.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/SA-DC##190018 382..396.pdf,.pdf,ok,81212,12459,
948,1NlA5k4_uvOK53gqaLuczGdSNPoaeXCmo,Safety/Safety Guides and Info/Metal-to-metal seals/Literature Research in Relevant Fields to Understand Pressure Relief Valve Leak Tightness in a Static Closed State.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Literature Research in Relevant Fields to Understand Pressure Relief Valve Leak Tightness in a Static Closed State.pdf,.pdf,ok,34469,2354,
949,1MgEcRJvP3eTcgc5WKYFO0B1y6vuTxbF7,Safety/Safety Guides and Info/Metal-to-metal seals/Modelling of leakage on metal-to-metal seals.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Modelling of leakage on metal-to-metal seals.pdf,.pdf,ok,38245,6401,
950,1ZdsIhPpT5dRwI9yC87Y4sWanmFaCiexC,Safety/Safety Guides and Info/Go no go flowchart.pdf,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/Go no go flowchart.pdf,.pdf,ok,24822,4059,
951,1eQwd6KeA910hpOgRwgyfpoI9MQTXp5yxpZx5XIhcCSo,Safety/Meeting notes/2025 4/11 Meeting Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 4_11 Meeting Notes.txt,.txt,ok,1962,320,
952,1rAwYl4yvCVSfBniRNf7SaRbH7mH5OkOp-rV2yTWo9OM,Safety/Meeting notes/2025 3/07 Meeting Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 3_07 Meeting Notes.txt,.txt,ok,3215,542,
953,1jwmzQT3abjrqmhbAj0C5x1-HZVoGZ5Ei1myzCPds_SU,Safety/Meeting notes/2025 2/28 Meeting Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 2_28 Meeting Notes.txt,.txt,ok,3465,565,
954,1NX9ypLHIvUs_WJJ6sBrNqUgNsScV4YITAo7RgE11u2A,Safety/Meeting notes/2025 2/14 Meeting Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 2_14 Meeting Notes.txt,.txt,ok,3056,507,
955,18Nw_uTXdUUVByMbVtFatYTtl5QFeBQnHj3RsPNmQgZs,Safety/Meeting notes/2025 1/31 Meeting Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 1_31 Meeting Notes.txt,.txt,ok,4636,747,
956,1E5SGs0vufoOrJhhtCSNtM7HH586wJA48Pn7eDfkla7E,Safety/Meeting notes/2025 1/25 Safety Onboarding SP25,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 1_25 Safety Onboarding SP25.pdf,.pdf,ok,1345,209,
957,1HZO-01xUr0qwrQQr5IzYn8XECfNPSmD4r-zqWWvB664,Safety/Meeting notes/2025 2/7 Meeting Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 2_7 Meeting Notes.txt,.txt,ok,1464,235,
958,1edjf_-ka2Z03DV-XHXca-PQwq-ppR6wW4SDpmzSH-y8,Safety/Meeting notes/2025 2/1 Meeting Notes,/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 2_1 Meeting Notes.txt,.txt,ok,1940,320,
959,1JmuJ0cKBzP80oijlVIkLjZpgWXvqHKJn1uqphsHmlU8,Safety/Meeting notes/2025 1/25 Meeting notes (from zoom recording),/Users/jerichlee/Documents/drive-retrieval/rag_downloads/2025 1_25 Meeting notes (from zoom recording).txt,.txt,ok,488,78,
