index,source_id,source_path,file_type,word_count,decision,reason
647,1ybUBYw90dfAQAGJqfP3JQLfuUhkmdxbSH0WUaAxgeJQ,Technical Teams/Engine/Overture Mk1 (Current)/9/1/25 Bottom Flange Manufacturing ,txt,129,keep,kept
648,15d8foz_1mQzgoeUblzWEkpwlse-expWwDB5bbtiXYaM,Technical Teams/Engine/Overture Mk1 (Current)/9/3/25 Dewar Blast Shield,txt,143,keep,kept
649,1oIKhaOOdl2J4FMQjktNuqRRpTlfGJ7aP7FaxK298SMk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/Procedures for sizing the ablative sleeve TD,txt,1540,keep,kept
650,1tUxrZ3kemntd4o3wNdPbG3AajRwXC5IfCNK-KSYxYJw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/8/26/25 Ov Assembly Procedures,txt,735,keep,kept
651,1hoPir3rEclxeeSNQP7AEIhkuUXqv2HXtrtNFgE_hqSw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/How to ablative video Task document,txt,774,keep,kept
652,1hpU_y-T5hOAbMAfM0hScrKtMraAoco9Ro5-VHBCY5eY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/8/26/25 Copper Crush Seal Task ,txt,265,keep,kept
653,1Lcl6vkvSt7SS4_ksO-sjvrTD9Xah_tcaRS3eM9Lex7o,"Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IPA, LOX, optomatization study Task document",txt,195,keep,kept
654,16lXiAwSNtjvGKYiFKoAMi7U5oCP-Gr_sixhyHIMS8QM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/1/20/26 meeting,pdf,49,keep,kept
655,1Z4TERcjBKbiDQ1AtQKr7ChEbmqW9FHi80Cv1WQNLm_s,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/12/2/25 Analysis Meeting slides ,pdf,31,keep,kept
656,19uyXMWFe7-MumzOlg7H-81zm95VZwKPUqNFsajfiOMQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/10/7/25 Analysis Meeting slides ,pdf,37,keep,kept
657,16KjmEz8XtSfJD3yWfLIFHG3hoIb-OZtpXK0oABMusmM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/9/26/25 Analysis Meeting slides ,pdf,212,keep,kept
658,16xUDwucPngaesvzj4SZfcAr9m2jzQ9moJwty26acNHk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/9/26/25 Analysis Meeting slides,pdf,84,keep,kept
659,1ktXy8s5Cq4pspBgu9YRJihaPdAM-MMs2mUcK-ZWt4_c,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/9/23/25 analysis meeting 1,pdf,231,keep,kept
660,1UmiZ228M7ozqTowUXOmOWTlYrEzmdMtdi_UMXXX08wo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/8/26/25 Torch Testing Location,txt,253,keep,kept
661,1gXZCD4D3BxnywMn7O9IliB38uRvzYIwSXNzWCcMwIAo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/TMM/TMM Review,txt,48,keep,kept
662,1XXw5nRmArGIfCDZk-4kvkxDZ7huCOyk6d943g8rXD8I,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Pintle Testing Procedure,txt,270,keep,kept
663,1wW6ybJ5WJJUAeo0cZUDmrJf997kjiwNqZWvpyKEZeuk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Testing (Current)/Overture Injector Testing Master Doc,txt,169,keep,kept
664,16kdu_Tpy-Nv4OzDGch4qWV4Vpqgn4FqaY2vPOobDJdo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Testing (Current)/Copy of Enigne Procedures Template,txt,44,keep,kept
665,1LGnVDki97LmeOSgy7h4iImbXc5Y_1Qj4h2_aZ4cb2QM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Iterative Testing (outdated)/Iterative Testing Master Doc,txt,85,keep,kept
666,1PDjkWo67GT547sn8F_C-7cfDMu8gyIi9XRI9gFJJBhY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Iterative Testing (outdated)/Mk0/Mk0 Sizing,txt,579,keep,kept
667,1-5wpmPONX1DdatdhOy5rg5uPMKv_17qUzwO73zFBDzc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Injector Seals,txt,139,keep,kept
668,135914DTY3P5aMazcdsuewlBpNnpOUUo6jAR0sfc-2R0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Sprints/Engine Sprint Template - Injector - 2/26/25,txt,103,keep,kept
669,15JN8X4gYTNJJ_pMeUars1mdM-anI5HmlXzGOpaOcCUM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Sprints/Overture Injector Update Doc,txt,423,keep,kept
670,1-5IqjQbVpXIFX6eOa6lSExhIO5sTcnYUDBHGDUBlWNw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Trade Studies/Injector Quotes: Trade Study,txt,365,keep,kept
671,1BLM87N9lmVau1Cq6EfaYrLSHrQyqnyTUXBuIgAjizvM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Injector Requirements/To Do,txt,136,keep,kept
672,1zYOEoyqANg2Bm-Axxr6t5m8smrM_ea-cf_YwrwwE5xg,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Resources/Possible O-ring Specs,txt,168,keep,kept
673,1HgOjEc4LaM5F8VPPnXh2vN8VlH3ng3AG,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Resources/parker tube SAE J1926.pdf,pdf,515,keep,kept
674,1WVIoALEx9vQv3pl6J6O_oYIN72DMbcQC14vBmboGAmQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/LRI Injector Parameters/Sizing(Outdated),txt,708,keep,kept
675,1YfyNkdRjO3FFkJDKfXaGMCnhWj5ZnuHEUscxt4onHTA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Injector Development History,txt,197,keep,kept
676,1CDMbBChy86mAPLbksXP7aIpfEd6Lm55cJdkZMyi4a7Y,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/11/10 Meeting Doc,txt,66,keep,kept
677,1nqItx_tFfTJEQzxs3olQzGSkCDkzP6dQbZZNLMkwLrU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/11/3 Meeting Doc,txt,62,keep,kept
678,1odjgW5LiuatBCj6SeRk3OOipH8KxbMFdIwiuSOYAGwU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/27 Meeting Doc,txt,92,keep,kept
679,15cXRura-vAw-X_BZ-EMZuxkGLyvwOLOQtB1VucJQhPQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/20 Meeting Doc,txt,157,keep,kept
680,1q9tOfeQ7AyDxIsYE7cHez50n3qX9erozEGBfEfTRasc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/16 Meeting Doc,txt,172,keep,kept
681,1rxT9WA8G3RgmM5rS6fRaQEEMKNEauqQ7-vsT4FDfK6Q,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/13 Meeting Doc,txt,196,keep,kept
682,1YFjFKUUSkknUyEhWgXNCgpFCbGTxmpPDzgl6q4JHvZ8,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Ignition Test Outline & Procedures-Phase 2,txt,800,keep,kept
683,1pr2lk3Qp0BKXh6ky1XtB5p_eW4QwdxhAIHqLJHBC9S4,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Phase 1 Ignition Testing Document,txt,524,keep,kept
684,1jc4Se8VwCbiW4CA4oY9mGkMWaTrium3By3wNpKsIP4U,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Ignition Test Outline & Procedures,txt,767,keep,kept
685,19wzjbglrM4aqEhCqSLgOF08zJkkGPq2rDgSSUmkxfPE,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Solid Motor A-3 Ignition Trade Study,txt,389,keep,kept
686,1VnkORM7f6-0EOhwMsUIdFDGy_B8UPYViqi-EIXx3g3M,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/V) Ignition/Ignitor Sprint Feb 26th,txt,83,keep,kept
687,19qpOqezrQdSCZXbkuM5eSekkxRyKaWOjKZqK8ECAmDs,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Engine Task?? - Chamber Pressure Mdot,txt,125,keep,kept
688,1ZpB2-FutixKpXwfOnFp2h2Zf9nrykjTIZc_NHfN4WqI,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/FEA/FEA - Onboarding,txt,1475,keep,kept
689,1Z8ALbckNt7jAiaoxPHeH6zIhi3KpRaoS66XZPj25d38,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/FEA/Annular Plate/Ansys Annular Plate,txt,86,keep,kept
690,1HMyROm_zxOd3kI2983kIzyLJ03oS-UwiRTrtv613dB0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Code / Scripts/Heat Transfer Code Manual,txt,1427,keep,kept
691,15TMBgujxaoyOrBUQFGrejQ4v0GaTAw0zmGyIkXhzM5c,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Code / Scripts/Bearing Area Code Manual,txt,596,keep,kept
692,1z120ewJVBAa0FinzwIZMrezlKAKz6BWPAqGAIZOpz6k,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/CFD/CFD Safe Injector,txt,160,keep,kept
693,1uNlrW8NpMlnMadJ-kyEndy-kNHsjrllP,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Roarks-formulas-for-stress-and-strain.pdf,pdf,302026,skip,word_count=302026 > 50000
694,1uTJGm0-_bWhPAjVMCcYetyELE3v3e4ofM2_ufYt1feU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/Analysis Tasks,txt,93,keep,kept
695,1UlhumGwsO2opn5W3aCnhpoT9XcENGA1V,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IV) Analysis/test_temp_contour1.csv,csv,900,keep,kept
696,1udh5rvpKTyJr_bg5e2dLhg2TAiFTOa2smHfH1uEGvOA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Nozzle SPRINT documents/Nozzle Sprint 2/26/25,txt,120,keep,kept
697,1f3WFMOTRzTCacCxz93nO4awp54bHgRfIZnK_oZvNY_o,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Trade Studies/Thrust Trade Study,txt,433,keep,kept
698,1TtqSIuU4uJfJJgrrirE7M5tbFC7E0b2PGDw6dFjPyoo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Trade Studies/Chamber Pressure Trade Study,txt,480,keep,kept
699,1n8t4ogD-DKzADLqrbEk5KrfxC4U8ihsMu_yRurUZDX4,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/0.5 KN 150 PSI CEARUN Data,txt,251,keep,kept
700,1t7zdeyNqp_fObVYlzBIhXJRJIR3K4tuPekNU_pGo8Zc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/1 KN 100 PSI Engine Data and Plot,txt,259,keep,kept
701,1b_2QIGWewfH9mw_r-Z6rsXSR-eI8dmBITtw-QZ-tTt8,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/1 KN 150 PSI Engine Data and Plot,txt,259,keep,kept
702,11G3MBtQcj5xd5LHXu_Ak-RyuJk6jH-JWIVNVs_EL2HI,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/1 KN 200 PSI Engine Data and Plot,txt,265,keep,kept
703,1Ms15kmbxqtPOd9byEIR5gYOQpQpoUN1XLyGklC3C_MA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/CEARUN 1kn engine data,txt,1046,keep,kept
704,1PuN3X6_3Yu0YduY8kstI-ujwzvNuBzAy,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/Outdated/CEARUN 1kn engine data.html,html,1046,keep,kept
705,1bE3BscDuPoHvZ0HOpt6fsLCEEAT1EEOuA3AGwCosKIk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/2.5kN 300 psi/!READ ME! Notes for contours,txt,81,keep,kept
706,1yFJzY8rK4lw2sg_5ddqVCWoYq_1RRTJs5nWXcU8jGH8,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/2.5kN 300 psi/CEA Data,txt,557,keep,kept
707,1B8Bs634fsDi3u6eFM9OkwbBu0FdURUZ3mgp7Bowrosk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/SRAD Contour Code/Chamber Contour Program Sources and Notes,txt,77,keep,kept
708,1oWnaHd-ATQ352tJFEAQa0M37iiBSkMt1b_fO9800SSU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/II) Nozzle/Chamber Contour/RPA Contours/RPA 2.3.2 Contours,txt,510,keep,kept
709,1VS0wHLxkPKNg2v0Spe_gDeg7IpeWq5hU90O47RhW2-0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/oxyacetylene torch temp research,txt,388,keep,kept
710,1YaTz3yEFjqyHdl28Gmx_qm4FkjXDDeprHCOW-0ByCbg,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Ablative_Coding_Explanation,txt,366,keep,kept
711,11oA3ReLtP4zk_acwC-s0Zkyg1njvxQ9Do3SlW66G7ak,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/9/22/25 Code for ablative Task document,txt,408,keep,kept
712,139spSG3tF1Woh6TmqrxEZHiMcF9E1ttZ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/TorchSafety.pdf,pdf,1600,keep,kept
713,1e2plbU1vvmgajsHYuLrYUVesZwRv8susSt-ByoPxeBo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Ablative Sprints/Copy of Engine Sprint Template 2-26,txt,86,keep,kept
714,1FsPo2OW53nISzrI3Tag4EySgC_3OzgpLUV726wTvAYs,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Trade Studies/Engine Trade Study Seals,txt,375,keep,kept
715,1ZgGQcYdfbKS39cZ4XXUwiIEbGPjHwyWmQ7Yg1A41bWY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Procedures/Cylinder - Ablative Casting Procedures,txt,466,keep,kept
716,1oHm_k3pH_lOx0GcDT4sVFy5vqNecnhKZBZN1CF8sYIY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Procedures/Ablative Casting Procedures-Testing Different Material Percentages,txt,592,keep,kept
717,1fAbGB4sChDeTpjomZur0tDE0SaVeGAUyAa2OwYuLlKY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/12/13/24 Ablative Testing Technical Report,txt,751,keep,kept
718,1t9tblsvkiGI3VqdGffMmBIJpsUm2MErNvaQyZm6q_v0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/test ablative casting procedures ,txt,956,keep,kept
719,10rZYFBfcaey7N20NoVT8KGeuDBLkKUmn0YuCaxeTLdQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/12/13/24 Ablative Test,txt,240,keep,kept
720,1IVMBJAUNGJOOYyfo8kmbMPNhsJTmzEONc5ZE_ZQE9QQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Fall 2024 Ablative Work/test ablative testing procedures,txt,700,keep,kept
721,1zIF7C6vlfIdPzSNUIS4d1CLjwVndRm0ZMjome4RDpqs,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/I) Ablative/Oxacetylene Torch Research,txt,117,keep,kept
722,1B2vZfO5z_WkVJoiRBI7qE1u6FdP-PqBC3LISGR3buEg,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Spring 26 Task Docs/1/22/26 Freezing Prevention,txt,238,keep,kept
723,1mZgvoAn04YIfXipfTOAVDGDr5vuzjjq476jdMmnN9cU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/AE 199 Cryogenic Testing,pdf,383,keep,kept
724,1DkHE6eQvF490Yv2gSFXm2mUGoi5XLji0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Water Flow Test Data for Oxidizer Reformated/ov1_f_10_13_25_run1.csv,csv,10360,keep,kept
725,1K3UP2ucTyylKl6996ryZsaisC0IjzgDM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Water Flow Test Data for Oxidizer Reformated/ov1_f_10_13_25_run3.csv,csv,1297,keep,kept
726,10KssrOUQmZDfaDXYCNcsjlCBSHbTjRxA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/Water Flow Test Data for Oxidizer Reformated/ov1_f_10_13_25_run2.csv,csv,1801,keep,kept
727,1ZXoZoVSdQld_7M154YHj629cy0QcVnAXPbo5DtUKs0A,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 Check Valve Standoffs,txt,356,keep,kept
728,12ADqkUa3a2gkF95SAHWGkO43VbJxbF_WtthYK8cDZrc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/9/1/25 Gas Purge Numbers,txt,461,keep,kept
729,1nndIXWcLtb5U4KHrW54leniJBH7GIK2Hr0dqdb5ioco,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 JIC Fitting Seals,txt,744,keep,kept
730,1u0bf0CODBRfqNiXvZ5Tnp8VX_fsYOuR8uJCPjAnc260,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 OPEL Water Flow Tests,txt,304,keep,kept
731,1QoBr-ezl5XjcTHuqNyZVbP5emm08wV3NEZHi5r87f3M,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Fluids/8/26/25 RandE Tank Hydrostat Proof Test,txt,227,keep,kept
732,1IsmM5LY6FrS1hlHOjqqzOYGD8KQ9jwuLRfJnV0nhxvw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/Skin TCs,txt,462,keep,kept
733,1I4Y9WyyAaAYu77MiDLJ9jf2Tp0HPHJYkjtDU203OU2Q,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/8/26/2025 Chamber Closure TC,txt,176,keep,kept
734,1nYXPqxH6eEVxZLM5wLkO7BbE1RiTExAPfocPZC5HXnI,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/8/2/25 Skin TC Task,txt,474,keep,kept
735,11QWoo8V8YZbSs8ljH2467IfJk_--KYKCjl2HRbGOGAM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/Electronic Boxes/Mini-Ebox Documentation,txt,1066,keep,kept
736,19Kt9mXyZjDsFugMhyIpl88u_FPLg2Ylricp6nJsc1FQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Electronics/Electronic Boxes/Electronics Task Overview - 4.2.25,txt,115,keep,kept
737,1NgaWUD77CgsMSfevq_a_1D9JKBlgk3bXCKqUYKJTw6o,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/Overture Slides,pdf,844,keep,kept
738,1blkZfqu7bODSv2o3Ix_umplul3TvOd8yiBIQwJFnkQ0,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/AE199 - OPEL Water Flow TRR,pdf,561,keep,kept
739,13LxGVcGaRPw0wT1yXZpJhTHOV_0pup3YbpTf24QH7mc,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ignition Testing TRR ,pdf,1018,keep,kept
740,1y9_mcrUJ8qw6V-1Aj9yRz4A_jnZAP1gwR7rFtJCIeQM,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ablative Testing TRR Condensed,pdf,458,keep,kept
741,19zdBFGbWo1XIWQbpQvxH0v4mGiJgg-LGieI5pdxBkDw,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ablative Testing 2026-02-09,pdf,1104,keep,kept
742,18XNiSmQUphEqt4zZo9_0L1Ua_iN5TVeC5kMv0GAstuY,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/Ablative Testing TRR,pdf,379,keep,kept
743,13tRVVnfXkRQh98o0wObujKEcEVj9yMJZ3bB65V33Bx8,Technical Teams/Engine/Overture Mk1 (Current)/Presentations/TRRs/TRR Template,pdf,16,keep,kept
744,1igK_QSh-9jARuqHkUPFjchBiP4KkHo0hdeCK8Tq-I_4,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 7.30.25,pdf,237,keep,kept
745,1vjdfq-7l4S_7F-8JnF0eGHZDYeOSj8a3rbbPqI6akig,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 7.16.25,pdf,319,keep,kept
746,1cSbNNc6c5n68PcyQeAwwEZec8UjxMFunURwp0pmxnrU,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 7.3.25,pdf,250,keep,kept
747,1XRGitEDTT6jM1axhu-hrkcW9Gvkf7N8U-eo1v2Zl90A,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Engine 6.18.25,pdf,153,keep,kept
748,1YrulLSoE5ErzTlXtWDbNvob4JNuNTr8jVHQDMq9DrXA,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/Meeting 6.6.25,pdf,335,keep,kept
749,12ix1oRkYRe5JnVTYY0d8eZ7EVadas0eLCubkBlAs518,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting.4.09.25,txt,314,keep,kept
750,1s732fqMHsu9ECLEEn4vRprmnK1_k6gu-NfViB4o3paE,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting.4.2.25,txt,245,keep,kept
751,14b_hlxG15o7wbPzVHNuCyzGuSNZQYkEcymExTY5ZF9c,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting.3.26.25,txt,102,keep,kept
752,1y4Ep3egeNwZpgGml3fSmIYNAjfDiccZlILwf7wtMTHs,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting 3.12.25,txt,100,keep,kept
753,1ok_fUlrjyERK7Jd1J9BXpFGZfUvVquoG6IBor40d18Y,Technical Teams/Engine/Overture Mk1 (Current)/Meeting Notes/S25/Meeting 2.26.24,txt,72,keep,kept
754,1-TmO2dJFOwtPP6C3Unse5Elwc4Kd7EeDXLIVQx0E6Yw,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Project Document,txt,326,keep,kept
755,1HmvuRPL_aKViUnhoD-yykFE-Q_B5CLmmciWb3uFKK0M,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Master Doc,txt,1552,keep,kept
756,1N0NkCHb0CARGgSf6taBC108VF8LxvI89bn75OFLX32w,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Spring 2025 Timeline Breakdown,txt,313,keep,kept
757,1yxWl_LTWFiZdfoQHffONrhzjcsS6V1lUHmCblVdO-n4,Technical Teams/Engine/Overture Mk1 (Current)/Master Documentation/Overture Project Timeline,txt,321,keep,kept
758,1EooaF3LfC9EKRLpP8JaytKVMw88VipaLu4VzJpyRo0o,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Media/bw_assembly-combined,txt,45,keep,kept
759,1nmswShCUhOetX35eakF6x1nEkrQ4oyd6ynaCfKiSS4k,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Meeting 4.30.25,txt,165,keep,kept
760,12YQXSoK55RV03486mtnLGxQYKPn8xw_8XO_wPD2Mt9Q,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Trade Study Template,txt,47,keep,kept
761,1KZM8E7VkaxdjrAY6W9eJN56lpBv4IXyVejwQecAPcrg,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Sprint Template,txt,66,keep,kept
762,1nyIMwmRhjv4bJ1DQ7AYMqNwzKi7pB-ICZt9VaOsO6do,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/SCRUM Procedure,txt,215,keep,kept
763,1j5K8uQC0zn7vlNnnUop3dsWVgzbq7JlBKA7-N5jPQVE,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/OLD/Engine Component Template,txt,58,keep,kept
764,1rEA8AyUrB63nlFnl3i_57FqthM6yRbACP5c4gLtQKX8,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/Meeting Template,txt,54,keep,kept
765,1fVqxU9JBzbFzldpvI80Cl1NcM6BiOkC1X_E5nHflpbw,Technical Teams/Engine/Overture Mk1 (Current)/Administrative/Templates/Enigne Procedures Template,txt,47,keep,kept
766,1NS4vIeqgi8qocpZkyaMiH6aLWmYWGHxXsWx77etCRAA,Technical Teams/Engine/Onboarding/2025 Plan,txt,264,keep,kept
767,1DcZ0W5dmbmlHGX7weYoWvYy1167aN31KOiZ7wOmd0Jc,Technical Teams/Engine/Onboarding/Presentations/General Overview of Rocketry,pdf,1002,keep,kept
768,1gh8WELj7ZydsDQB6p3p8o2QIcYjmGhhOXmFYwHnsBqQ,Technical Teams/Engine/Onboarding/Presentations/Intro to Ablatives,pdf,575,keep,kept
769,1LIrGpIgjVJJxNqqBBjjl-I7T9jDK2eE1d0ffTRu2odY,Technical Teams/Engine/Onboarding/Presentations/Design for Manufacture,pdf,854,keep,kept
